dataset_name,file_path,sentiment_value,emotional_category,speaker_id,gender,duration,duration_trimmed,split,renamed_file_path
CREMA-D,./dataset/CREMA-D/1055_ITH_ANG_XX.wav,-1,Anger,1055,Female,3.14,3.14,train,./dataset/splitted/train/CREMA-D_1055_ITH_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1040_ITH_ANG_XX.wav,-1,Anger,1040,Male,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1040_ITH_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1073_IEO_DIS_LO.wav,-1,Disgust,1073,Female,1.9,1.9,train,./dataset/splitted/train/CREMA-D_1073_IEO_DIS_LO_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1066_IEO_DIS_LO.wav,-1,Disgust,1066,Male,1.9,1.9,train,./dataset/splitted/train/CREMA-D_1066_IEO_DIS_LO_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1081_DFA_NEU_XX.wav,0,Neutrality,1081,Male,2.47,2.47,test,./dataset/splitted/test/CREMA-D_1081_DFA_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1026_TIE_SAD_XX.wav,-1,Sadness,1026,Male,4.37,4.37,train,./dataset/splitted/train/CREMA-D_1026_TIE_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1037_WSI_DIS_XX.wav,-1,Disgust,1037,Female,2.97,2.97,train,./dataset/splitted/train/CREMA-D_1037_WSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1033_TIE_SAD_XX.wav,-1,Sadness,1033,Male,2.9,2.9,train,./dataset/splitted/train/CREMA-D_1033_TIE_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1022_WSI_DIS_XX.wav,-1,Disgust,1022,Male,2.84,2.84,train,./dataset/splitted/train/CREMA-D_1022_WSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1009_IEO_ANG_LO.wav,-1,Anger,1009,Female,2.44,2.44,test,./dataset/splitted/test/CREMA-D_1009_IEO_ANG_LO_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1038_DFA_SAD_XX.wav,-1,Sadness,1038,Male,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1038_DFA_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1088_ITH_HAP_XX.wav,1,Happiness,1088,Male,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1088_ITH_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1058_WSI_ANG_XX.wav,-1,Anger,1058,Female,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1058_WSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1058_DFA_ANG_XX.wav,-1,Anger,1058,Female,2.47,2.47,train,./dataset/splitted/train/CREMA-D_1058_DFA_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1015_IWW_DIS_XX.wav,-1,Disgust,1015,Male,2.74,2.74,train,./dataset/splitted/train/CREMA-D_1015_IWW_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1081_IWW_SAD_XX.wav,-1,Sadness,1081,Male,2.4,2.4,test,./dataset/splitted/test/CREMA-D_1081_IWW_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1029_TIE_DIS_XX.wav,-1,Disgust,1029,Female,2.44,2.44,train,./dataset/splitted/train/CREMA-D_1029_TIE_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1038_WSI_SAD_XX.wav,-1,Sadness,1038,Male,2.97,2.97,train,./dataset/splitted/train/CREMA-D_1038_WSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1069_IEO_SAD_LO.wav,-1,Sadness,1069,Male,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1069_IEO_SAD_LO_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1086_IWW_FEA_XX.wav,-1,Fear,1086,Male,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1086_IWW_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1022_MTI_DIS_XX.wav,-1,Disgust,1022,Male,3.17,3.17,train,./dataset/splitted/train/CREMA-D_1022_MTI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1037_MTI_DIS_XX.wav,-1,Disgust,1037,Female,3.24,3.24,train,./dataset/splitted/train/CREMA-D_1037_MTI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1012_ITS_HAP_XX.wav,1,Happiness,1012,Female,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1012_ITS_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1007_ITS_HAP_XX.wav,1,Happiness,1007,Male,2.24,2.24,train,./dataset/splitted/train/CREMA-D_1007_ITS_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1039_IWL_NEU_XX.wav,0,Neutrality,1039,Male,2.2,2.2,train,./dataset/splitted/train/CREMA-D_1039_IWL_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1033_ITS_FEA_XX.wav,-1,Fear,1033,Male,2.77,2.77,train,./dataset/splitted/train/CREMA-D_1033_ITS_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1026_ITS_FEA_XX.wav,-1,Fear,1026,Male,2.37,2.37,train,./dataset/splitted/train/CREMA-D_1026_ITS_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1009_TSI_ANG_XX.wav,-1,Anger,1009,Female,2.34,2.34,test,./dataset/splitted/test/CREMA-D_1009_TSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1085_MTI_HAP_XX.wav,1,Happiness,1085,Male,2.37,2.37,train,./dataset/splitted/train/CREMA-D_1085_MTI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1038_TAI_ANG_XX.wav,-1,Anger,1038,Male,2.97,2.97,train,./dataset/splitted/train/CREMA-D_1038_TAI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1090_MTI_HAP_XX.wav,1,Happiness,1090,Male,2.8,2.8,train,./dataset/splitted/train/CREMA-D_1090_MTI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1034_ITS_SAD_XX.wav,-1,Sadness,1034,Male,2.5,2.5,train,./dataset/splitted/train/CREMA-D_1034_ITS_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1021_ITS_SAD_XX.wav,-1,Sadness,1021,Female,3.04,3.04,train,./dataset/splitted/train/CREMA-D_1021_ITS_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1078_IEO_HAP_HI.wav,1,Happiness,1078,Female,1.9,1.9,train,./dataset/splitted/train/CREMA-D_1078_IEO_HAP_HI_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1084_IOM_SAD_XX.wav,-1,Sadness,1084,Female,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1084_IOM_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1091_IOM_SAD_XX.wav,-1,Sadness,1091,Female,2.34,2.34,test,./dataset/splitted/test/CREMA-D_1091_IOM_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1069_TSI_SAD_XX.wav,-1,Sadness,1069,Male,2.2,2.2,train,./dataset/splitted/train/CREMA-D_1069_TSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1059_IEO_FEA_HI.wav,-1,Fear,1059,Male,2.1,2.1,train,./dataset/splitted/train/CREMA-D_1059_IEO_FEA_HI_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1054_ITS_ANG_XX.wav,-1,Anger,1054,Female,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1054_ITS_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1041_ITS_ANG_XX.wav,-1,Anger,1041,Male,2.94,2.94,test,./dataset/splitted/test/CREMA-D_1041_ITS_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1016_ITS_NEU_XX.wav,0,Neutrality,1016,Male,2.04,2.04,train,./dataset/splitted/train/CREMA-D_1016_ITS_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1069_IEO_HAP_MD.wav,1,Happiness,1069,Male,1.63,1.63,train,./dataset/splitted/train/CREMA-D_1069_IEO_HAP_MD_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1009_IWL_FEA_XX.wav,-1,Fear,1009,Female,2.44,2.44,test,./dataset/splitted/test/CREMA-D_1009_IWL_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1058_TAI_SAD_XX.wav,-1,Sadness,1058,Female,3.14,3.14,train,./dataset/splitted/train/CREMA-D_1058_TAI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1003_ITS_NEU_XX.wav,0,Neutrality,1003,Female,3.74,3.74,train,./dataset/splitted/train/CREMA-D_1003_ITS_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1048_IEO_FEA_MD.wav,-1,Fear,1048,Male,2.1,2.1,train,./dataset/splitted/train/CREMA-D_1048_IEO_FEA_MD_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1005_IOM_DIS_XX.wav,-1,Disgust,1005,Male,2.97,2.97,train,./dataset/splitted/train/CREMA-D_1005_IOM_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1028_IWL_HAP_XX.wav,1,Happiness,1028,Female,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1028_IWL_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1010_IOM_DIS_XX.wav,-1,Disgust,1010,Female,2.74,2.74,train,./dataset/splitted/train/CREMA-D_1010_IOM_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1083_IOM_FEA_XX.wav,-1,Fear,1083,Male,2.7,2.7,train,./dataset/splitted/train/CREMA-D_1083_IOM_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1081_MTI_NEU_XX.wav,0,Neutrality,1081,Male,2.57,2.57,test,./dataset/splitted/test/CREMA-D_1081_MTI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1044_IEO_FEA_HI.wav,-1,Fear,1044,Male,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1044_IEO_FEA_HI_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1051_IEO_FEA_HI.wav,-1,Fear,1051,Male,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1051_IEO_FEA_HI_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1065_IEO_HAP_HI.wav,1,Happiness,1065,Male,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1065_IEO_HAP_HI_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1061_TSI_SAD_XX.wav,-1,Sadness,1061,Female,2.47,2.47,train,./dataset/splitted/train/CREMA-D_1061_TSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1074_TSI_SAD_XX.wav,-1,Sadness,1074,Female,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1074_TSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1070_IEO_HAP_HI.wav,1,Happiness,1070,Male,2.04,2.04,train,./dataset/splitted/train/CREMA-D_1070_IEO_HAP_HI_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1049_ITS_ANG_XX.wav,-1,Anger,1049,Female,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1049_ITS_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1020_IWL_HAP_XX.wav,1,Happiness,1020,Female,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1020_IWL_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1018_IOM_DIS_XX.wav,-1,Disgust,1018,Male,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1018_IOM_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1055_IEO_FEA_MD.wav,-1,Fear,1055,Female,1.9,1.9,train,./dataset/splitted/train/CREMA-D_1055_IEO_FEA_MD_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1040_IEO_FEA_MD.wav,-1,Fear,1040,Male,2.0,2.0,train,./dataset/splitted/train/CREMA-D_1040_IEO_FEA_MD_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1035_IWL_HAP_XX.wav,1,Happiness,1035,Male,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1035_IWL_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1074_IEO_HAP_MD.wav,1,Happiness,1074,Female,2.54,2.54,train,./dataset/splitted/train/CREMA-D_1074_IEO_HAP_MD_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1001_IWL_FEA_XX.wav,-1,Fear,1001,Male,2.37,2.37,train,./dataset/splitted/train/CREMA-D_1001_IWL_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1050_TAI_SAD_XX.wav,-1,Sadness,1050,Male,2.54,2.54,test,./dataset/splitted/test/CREMA-D_1050_TAI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1045_TAI_SAD_XX.wav,-1,Sadness,1045,Male,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1045_TAI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1014_IWL_FEA_XX.wav,-1,Fear,1014,Male,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1014_IWL_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1061_IEO_HAP_MD.wav,1,Happiness,1061,Female,2.1,2.1,train,./dataset/splitted/train/CREMA-D_1061_IEO_HAP_MD_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1047_TSI_HAP_XX.wav,1,Happiness,1047,Female,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1047_TSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1043_IEO_SAD_HI.wav,-1,Sadness,1043,Female,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1043_IEO_SAD_HI_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1087_IWL_DIS_XX.wav,-1,Disgust,1087,Male,3.27,3.27,train,./dataset/splitted/train/CREMA-D_1087_IWL_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1056_IEO_SAD_HI.wav,-1,Sadness,1056,Female,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1056_IEO_SAD_HI_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1052_TSI_HAP_XX.wav,1,Happiness,1052,Female,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1052_TSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1066_TSI_FEA_XX.wav,-1,Fear,1066,Male,2.04,2.04,train,./dataset/splitted/train/CREMA-D_1066_TSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1073_TSI_FEA_XX.wav,-1,Fear,1073,Female,2.44,2.44,train,./dataset/splitted/train/CREMA-D_1073_TSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1076_TAI_HAP_XX.wav,1,Happiness,1076,Female,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1076_TAI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1052_IEO_SAD_MD.wav,-1,Sadness,1052,Female,2.5,2.5,train,./dataset/splitted/train/CREMA-D_1052_IEO_SAD_MD_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1047_IEO_SAD_MD.wav,-1,Sadness,1047,Female,2.2,2.2,train,./dataset/splitted/train/CREMA-D_1047_IEO_SAD_MD_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1063_TAI_HAP_XX.wav,1,Happiness,1063,Female,2.0,2.0,train,./dataset/splitted/train/CREMA-D_1063_TAI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1057_TAI_FEA_XX.wav,-1,Fear,1057,Male,2.64,2.64,test,./dataset/splitted/test/CREMA-D_1057_TAI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1006_IWL_SAD_XX.wav,-1,Sadness,1006,Female,3.14,3.14,train,./dataset/splitted/train/CREMA-D_1006_IWL_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1013_IWL_SAD_XX.wav,-1,Sadness,1013,Female,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1013_IWL_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1042_TAI_FEA_XX.wav,-1,Fear,1042,Male,2.44,2.44,train,./dataset/splitted/train/CREMA-D_1042_TAI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1089_MTI_NEU_XX.wav,0,Neutrality,1089,Female,2.87,2.87,train,./dataset/splitted/train/CREMA-D_1089_MTI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1023_IEO_ANG_HI.wav,-1,Anger,1023,Male,2.04,2.04,train,./dataset/splitted/train/CREMA-D_1023_IEO_ANG_HI_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1036_IEO_ANG_HI.wav,-1,Anger,1036,Male,3.14,3.14,train,./dataset/splitted/train/CREMA-D_1036_IEO_ANG_HI_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1024_IWL_NEU_XX.wav,0,Neutrality,1024,Female,2.1,2.1,train,./dataset/splitted/train/CREMA-D_1024_IWL_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1031_IWL_NEU_XX.wav,0,Neutrality,1031,Male,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1031_IWL_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1032_IEO_ANG_MD.wav,-1,Anger,1032,Male,2.74,2.74,train,./dataset/splitted/train/CREMA-D_1032_IEO_ANG_MD_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1027_IEO_ANG_MD.wav,-1,Anger,1027,Male,1.97,1.97,train,./dataset/splitted/train/CREMA-D_1027_IEO_ANG_MD_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1066_IWL_ANG_XX.wav,-1,Anger,1066,Male,2.7,2.7,train,./dataset/splitted/train/CREMA-D_1066_IWL_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1073_IWL_ANG_XX.wav,-1,Anger,1073,Female,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1073_IWL_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1043_TSI_NEU_XX.wav,0,Neutrality,1043,Female,1.74,1.74,train,./dataset/splitted/train/CREMA-D_1043_TSI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1056_TSI_NEU_XX.wav,0,Neutrality,1056,Female,1.74,1.74,train,./dataset/splitted/train/CREMA-D_1056_TSI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1001_TSI_ANG_XX.wav,-1,Anger,1001,Male,2.5,2.5,train,./dataset/splitted/train/CREMA-D_1001_TSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1014_TSI_ANG_XX.wav,-1,Anger,1014,Male,2.97,2.97,train,./dataset/splitted/train/CREMA-D_1014_TSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1030_TAI_ANG_XX.wav,-1,Anger,1030,Female,3.07,3.07,train,./dataset/splitted/train/CREMA-D_1030_TAI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1025_TAI_ANG_XX.wav,-1,Anger,1025,Female,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1025_TAI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1072_TAI_NEU_XX.wav,0,Neutrality,1072,Female,3.0,3.0,test,./dataset/splitted/test/CREMA-D_1072_TAI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1029_ITS_SAD_XX.wav,-1,Sadness,1029,Female,2.84,2.84,train,./dataset/splitted/train/CREMA-D_1029_ITS_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1067_TAI_NEU_XX.wav,0,Neutrality,1067,Male,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1067_TAI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1050_DFA_ANG_XX.wav,-1,Anger,1050,Male,2.5,2.5,test,./dataset/splitted/test/CREMA-D_1050_DFA_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1066_IEO_FEA_LO.wav,-1,Fear,1066,Male,2.07,2.07,train,./dataset/splitted/train/CREMA-D_1066_IEO_FEA_LO_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1073_IEO_FEA_LO.wav,-1,Fear,1073,Female,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1073_IEO_FEA_LO_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1045_DFA_ANG_XX.wav,-1,Anger,1045,Male,2.54,2.54,train,./dataset/splitted/train/CREMA-D_1045_DFA_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1047_IEO_HAP_LO.wav,1,Happiness,1047,Female,1.84,1.84,train,./dataset/splitted/train/CREMA-D_1047_IEO_HAP_LO_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1052_IEO_HAP_LO.wav,1,Happiness,1052,Female,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1052_IEO_HAP_LO_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1008_IWW_DIS_XX.wav,-1,Disgust,1008,Female,2.24,2.24,train,./dataset/splitted/train/CREMA-D_1008_IWW_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1012_DFA_NEU_XX.wav,0,Neutrality,1012,Female,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1012_DFA_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1007_DFA_NEU_XX.wav,0,Neutrality,1007,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1007_DFA_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1034_TIE_DIS_XX.wav,-1,Disgust,1034,Male,2.77,2.77,train,./dataset/splitted/train/CREMA-D_1034_TIE_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1025_WSI_SAD_XX.wav,-1,Sadness,1025,Female,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1025_WSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1021_TIE_DIS_XX.wav,-1,Disgust,1021,Female,3.33,3.33,train,./dataset/splitted/train/CREMA-D_1021_TIE_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1030_WSI_SAD_XX.wav,-1,Sadness,1030,Female,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1030_WSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1089_IWW_SAD_XX.wav,-1,Sadness,1089,Female,2.84,2.84,train,./dataset/splitted/train/CREMA-D_1089_IWW_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1086_TIE_HAP_XX.wav,1,Happiness,1086,Male,2.47,2.47,train,./dataset/splitted/train/CREMA-D_1086_TIE_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1061_IEO_SAD_LO.wav,-1,Sadness,1061,Female,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1061_IEO_SAD_LO_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1074_IEO_SAD_LO.wav,-1,Sadness,1074,Female,2.37,2.37,train,./dataset/splitted/train/CREMA-D_1074_IEO_SAD_LO_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1022_WSI_FEA_XX.wav,-1,Fear,1022,Male,2.7,2.7,train,./dataset/splitted/train/CREMA-D_1022_WSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1037_WSI_FEA_XX.wav,-1,Fear,1037,Female,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1037_WSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1084_ITH_NEU_XX.wav,0,Neutrality,1084,Female,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1084_ITH_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1003_WSI_HAP_XX.wav,1,Happiness,1003,Female,3.17,3.17,train,./dataset/splitted/train/CREMA-D_1003_WSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1016_WSI_HAP_XX.wav,1,Happiness,1016,Male,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1016_WSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1091_ITH_NEU_XX.wav,0,Neutrality,1091,Female,2.34,2.34,test,./dataset/splitted/test/CREMA-D_1091_ITH_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1037_DFA_FEA_XX.wav,-1,Fear,1037,Female,2.1,2.1,train,./dataset/splitted/train/CREMA-D_1037_DFA_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1001_IEO_ANG_LO.wav,-1,Anger,1001,Male,2.07,2.07,train,./dataset/splitted/train/CREMA-D_1001_IEO_ANG_LO_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1014_IEO_ANG_LO.wav,-1,Anger,1014,Male,2.2,2.2,train,./dataset/splitted/train/CREMA-D_1014_IEO_ANG_LO_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1022_DFA_FEA_XX.wav,-1,Fear,1022,Male,2.37,2.37,train,./dataset/splitted/train/CREMA-D_1022_DFA_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1016_DFA_HAP_XX.wav,1,Happiness,1016,Male,1.9,1.9,train,./dataset/splitted/train/CREMA-D_1016_DFA_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1027_ITH_DIS_XX.wav,-1,Disgust,1027,Male,2.74,2.74,train,./dataset/splitted/train/CREMA-D_1027_ITH_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1032_ITH_DIS_XX.wav,-1,Disgust,1032,Male,3.14,3.14,train,./dataset/splitted/train/CREMA-D_1032_ITH_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1003_DFA_HAP_XX.wav,1,Happiness,1003,Female,3.27,3.27,train,./dataset/splitted/train/CREMA-D_1003_DFA_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1030_DFA_SAD_XX.wav,-1,Sadness,1030,Female,3.47,3.47,train,./dataset/splitted/train/CREMA-D_1030_DFA_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1025_DFA_SAD_XX.wav,-1,Sadness,1025,Female,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1025_DFA_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1082_TIE_NEU_XX.wav,0,Neutrality,1082,Female,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1082_TIE_NEU_XX_Neutrality_0.wav
